Fuel Type Code,Station Name,Street Address,City,State,ZIP,Stations,Groups With Access Code,EV Network,Latitude,Longitude,Date Last Confirmed,ID,EV Connector Types,Access Code
ELEC,American Lung Association - Denver Clean Cities,5600 Greenwood Plaza Blvd,Greenwood Village,CO,80111,1,Public,,39.614754,-104.898448,11/8/18,54069,J1772,public
ELEC,City of Lafayette - Bob L Burger Recreation Center Skate Park,111 W Baseline Rd,Lafayette,CO,80026,1,Public,,40.001221,-105.091786,11/8/18,54070,J1772,public
ELEC,City of Lafayette - City Hall,1290 S Public Rd,Lafayette,CO,80026,1,Public,,39.987396,-105.089737,11/8/18,54071,J1772,public
ELEC,SPRINGHILL,236 Main St,Grand Junction,CO,81501,1,Public,ChargePoint Network,39.0675595,-108.5682188,3/8/19,56957,J1772,public
ELEC,SCHOMP BMW,1190 Plum Valley Ln,Littleton,CO,80129,1,Public,ChargePoint Network,39.5594176,-105.0024603,3/8/19,60246,J1772,public
ELEC,CITY OF AURORA,15151 E Alameda Pkwy,Aurora,CO,80012,1,Public,ChargePoint Network,39.710181,-104.812294,3/8/19,60415,J1772,public
ELEC,CO'S BMW CENTER,4150 Byrd Dr,Loveland,CO,80538,1,Public,ChargePoint Network,40.4352455,-104.9949223,3/8/19,60631,J1772,public
ELEC,FM EV STATION,3100-3498 Cinema Point,Colorado Springs,CO,80922,1,Public,ChargePoint Network,38.8806745,-104.7171028,3/8/19,60944,J1772,public
ELEC,BOULDER GARAGE,2001-2099 15th St,Boulder,CO,80302,1,Public,ChargePoint Network,40.0193074,-105.2763945,3/8/19,61021,J1772,public
ELEC,SCHOMP BMW,Lucent Blvd,Highlands Ranch,CO,80129,1,Public,ChargePoint Network,39.5594817,-105.0019024,3/8/19,61113,J1772,public
ELEC,Ken's Automotive Repair,1219 N College,Fort Collins,CO,80524,1,Public,,40.603108,-105.077107,11/8/18,61337,J1772,public
ELEC,Colorado State University - Rockwell Hall,523 Laurel St,Fort Collins,CO,80524,1,Public,,40.578092,-105.069209,11/8/18,61341,J1772,public
ELEC,Dellenbach Motors,3111 S College Ave,Fort Collins,CO,80525,1,Private,,40.54451,-105.078635,11/8/18,61531,J1772,private
ELEC,Colorado State University - Powerhouse Energy Campus,430 N College Ave,Fort Collins,CO,80524,1,Public,,40.594292,-105.075657,11/8/18,61549,J1772,public
ELEC,BMW OF DENVER,900 S Colorado Blvd,Denver,CO,80246,1,Public,ChargePoint Network,39.7002,-104.940407,3/8/19,61641,J1772,public
ELEC,City of Longmont - Museum and Cultural Center,400 Quail Rd,Longmont,CO,80501,1,Public - Credit card at all times,EV Connect,40.145145,-105.100625,5/3/18,61937,J1772,public
ELEC,City of Longmont - Longmont Service Center,1110 S Sherman St,Longmont,CO,80501,1,Public - Credit card at all times,EV Connect,40.14625,-105.115572,5/3/18,61938,J1772,public
ELEC,City of Longmont - Development Services Center,385 Kimbark St,Longmont,CO,80501,1,Public - Credit card at all times,EV Connect,40.16524,-105.101585,5/3/18,61939,J1772,public
ELEC,City of Longmont - St. Vrain Memorial Building,700 Longs Peak Ave,Longmont,CO,80501,1,Public - Credit card at all times,EV Connect,40.170932,-105.103499,5/3/18,61940,J1772,public
ELEC,Colorado Mountain College - Carbondale,690 Colorado,Carbondale,CO,81623,1,Public,,39.401649,-107.214095,12/11/18,62047,J1772,public
ELEC,Colorado Mountain College - Breckenridge,107 Dennison Placer Rd,Breckenridge,CO,84024,1,Public,,39.513986,-106.050975,12/11/18,62048,J1772,public
ELEC,Colorado Mountain College - Rifle,3695 Airport Rd,Rifle,CO,81650,1,Public,,39.525883,-107.745102,12/11/18,62049,J1772,public
ELEC,Colorado Mountain College - Leadville,901 S Highway 24,Leadville,CO,80461,1,Public,,39.251739,-106.290755,12/11/18,62050,J1772,public
ELEC,City of Denver - Waterboard Garage,1340 Cherokee St,Denver,CO,80204,1,Private - Government only,,39.737584,-104.99128,5/3/18,62185,J1772,private
ELEC,City of Denver - Wellington E Webb Municipal Building,201 W Colfax Ave,Denver,CO,80202,1,Private - Government only,,39.740822,-104.990052,5/3/18,62186,J1772,private
ELEC,Boulder Valley School District - Education Center,6500 Arapahoe Ave,Boulder,CO,80303,1,Public,,40.014142,-105.20166,1/10/19,62277,J1772,public
ELEC,Foothills Mall,215 E Foothills Pkwy,Fort Collins,CO,80525,1,Public,,40.54235,-105.071239,11/8/18,62279,J1772,public
ELEC,Town of Parachute - Rest Area,170 Green St,Parachute,CO,81623,1,Public,,39.455231,-108.050053,11/8/18,62285,J1772,public
ELEC,City of Montrose - Centennial Plaza,501 S 1st St,Montrose,CO,81401,1,Public,,38.479653,-107.874886,11/8/18,62391,J1772,public
ELEC,ROCKIES PARKING,2722-2900 Broadway,Denver,CO,80205,1,Public,ChargePoint Network,39.760645,-104.987612,3/8/19,62563,J1772,public
ELEC,Town of Estes Park - Town Hall,170 MacGregor Ave,Estes Park,CO,80517,1,Public,,40.377588,-105.520449,11/8/18,62830,J1772,public
ELEC,HARVEST STATION,11775 Wadsworth Blvd,Broomfield,CO,80020,1,Public,ChargePoint Network,39.909876,-105.084083,3/8/19,62893,J1772,public
ELEC,University of Colorado - Colorado Springs - Alpine Parking Garage,4622 Stanton Rd,Colorado Springs,CO,80918,1,Public,,38.897629,-104.80704,11/8/18,63024,J1772,public
ELEC,VERVE DENVER,1820 15th St,Denver,CO,80202,1,Public,ChargePoint Network,39.751789,-105.004059,3/8/19,63109,J1772,public
ELEC,COLO STATE UNIV,601 S Howes St,Fort Collins,CO,80521,1,Public,ChargePoint Network,40.5798152,-105.0814395,3/8/19,63165,J1772,public
ELEC,City of Aspen - Rio Grande Parking Plaza,427 Rio Grande Pl,Aspen,CO,81611,1,Public,,39.191258,-106.818009,9/10/18,63180,J1772,public
ELEC,COLO STATE UNIV,933-951 W Laurel St,Fort Collins,CO,80521,1,Public,ChargePoint Network,40.577949,-105.092829,3/8/19,63185,J1772,public
ELEC,TinkerMill Longmont Makerspace,1840 Delaware Pl,Longmont,CO,80501,1,Public,,40.155594,-105.124506,12/11/18,63245,J1772,public
ELEC,ADCO1,4430 S Adams County Pkwy,Brighton,CO,80601,1,Public,ChargePoint Network,39.9229249,-104.8129417,3/8/19,63304,J1772,public
ELEC,Larry H Miller Nissan,1320 Plum Valley Ln,Highlands Ranch,CO,80129,1,Public - Call ahead,,39.560344,-105.00481,6/5/18,63364,J1772,public
ELEC,Mike Maroone Chevrolet North,1570 Auto Mall Loop,Colorado Springs,CO,80925,1,Public,,38.953666,-104.794699,11/8/18,63372,J1772,public
ELEC,Mike Maroone Chevrolet South,230 N Academy Blvd,Colorado Springs,CO,80909,1,Public - Call ahead,,38.836576,-104.758621,11/8/18,63373,J1772,public
ELEC,Larry H Miller Nissan - 104,2400 W 104th Ave,Denver,CO,80234,1,Public - Call ahead,,39.884399,-105.0158,7/9/18,63407,J1772,public
ELEC,Larry H Miller Nissan - 104,2400 W 104th Ave,Denver,CO,80234,1,Private,,39.884399,-105.0158,7/9/18,63408,J1772,private
ELEC,Greeley Nissan,2625 35th Ave,Greeley,CO,80634,1,Private,,40.39443,-104.736034,7/9/18,63409,J1772,private
ELEC,Larry H Miller Nissan,1320 Plum Valley Ln,Highlands Ranch,CO,80129,1,Private,,39.560344,-105.00481,6/5/18,63410,J1772,private
ELEC,Fort Collins Mitsubishi,2712 S College Ave,Fort Collins,CO,80525,1,Private,,40.550079,-105.076295,11/8/18,63538,J1772,private
ELEC,Fort Collins Mitsubishi,2712 S College Ave,Fort Collins,CO,80525,1,Public - Call ahead,,40.550079,-105.076295,11/8/18,63539,J1772,public
