Fuel Type Code,Station Name,Street Address,City,State,ZIP,Stations,Groups With Access Code,EV Network,Latitude,Longitude,Date Last Confirmed,ID,EV Connector Types,Access Code
ELEC,Broccolo Tree and Lawncare Garden Center,2755 Penfield Rd,Fairport,NY,14450,1,Public,,43.129935,-77.386788,4/3/18,61760,J1772,public
ELEC,COLGATE,Lally Ln,Hamilton,NY,13346,1,Public,ChargePoint Network,42.817555,-75.5392648,3/8/19,61823,J1772,public
ELEC,BMWHV,2068 South Rd,Poughkeepsie,NY,12601,1,Public,ChargePoint Network,41.63092,-73.9144437,3/8/19,61921,J1772,public
ELEC,ROSENBLUM,226 Great Oaks Blvd,Albany,NY,12203,1,Public,ChargePoint Network,42.6821987,-73.8481987,3/8/19,61924,J1772,public
ELEC,TIME WARNER,1021 Highbridge Rd,Schenectady,NY,12303,1,Public,ChargePoint Network,42.7693294,-73.9287384,3/8/19,62027,J1772,public
ELEC,JATC LU41,3546 California Rd,Orchard Park,NY,14127,1,Public,ChargePoint Network,42.7871971,-78.787821,3/8/19,62127,J1772,public
ELEC,JATC LU840,1401 NY-5,Geneva,NY,14456,1,Public,ChargePoint Network,42.8607398,-77.0498681,3/8/19,62128,J1772,public
ELEC,O. C. BMW,101 Maher Ln,Harriman,NY,10926,1,Public,ChargePoint Network,41.3149057,-74.1391572,3/8/19,62150,J1772,public
ELEC,IBEW LU86,2300 E River Rd,Rochester,NY,14623,1,Public,ChargePoint Network,43.0967211,-77.6766942,3/8/19,62159,J1772,public
ELEC,MONOLITH SOLAR,432 Washington St,Rensselaer,NY,12144,1,Public,ChargePoint Network,42.6415344,-73.7433281,3/8/19,62272,J1772,public
ELEC,ROCHESTER NY,39 Trinidad St,Rochester,NY,14605,1,Public,ChargePoint Network,43.1660608,-77.5914029,3/8/19,62307,J1772,public
ELEC,BURDICK BMW,5947 E Circle Dr,Cicero,NY,13039,1,Public,ChargePoint Network,43.1526109,-76.1130104,3/8/19,62376,J1772,public
ELEC,JATC IBEW LU910,25001 Water St,Watertown,NY,13601,1,Public,ChargePoint Network,43.981631,-75.871547,3/8/19,62421,J1772,public
ELEC,JATC LU237,8803 Niagara Falls Blvd,Niagara Falls,NY,14304,1,Public,ChargePoint Network,43.0922984,-78.9609559,3/8/19,62433,J1772,public
ELEC,JATC IBEW LU910,28 New York Rd,Plattsburgh,NY,12903,1,Public,ChargePoint Network,44.6830193,-73.446948,3/8/19,62434,J1772,public
ELEC,MAMARONECK BMW,282-300 W Boston Post Rd,Mamaroneck,NY,10543,1,Public,ChargePoint Network,40.9465679,-73.735108,3/8/19,62459,J1772,public
